chembl_id,smiles,IC50_nM_geomean,n_replicates,pIC50,activity_class,MW,ExactMW,cLogP,HBD,HBA,TPSA,RotBonds,Fsp3,HAC,Rings,ArRings,Stereo,Ro5_pass,LE,LipE,LELP,BEI,SEI,GE,LE_good,LipE_good,LELP_good,BEI_good,MPO_score,MPO_tier
CHEMBL178737,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,5299.999999999996,1,5.276,Intermediate,496.527,496.1859,2.124,1,5,101.18,2,0.2593,37,7,4,0,True,0.1426,3.152,14.8948,10.6258,5.2145,20.3471,False,False,False,False,0.3532,Low (<0.4)
CHEMBL447317,CNC(=N)SCCCN1C(=O)C2=C(C1=O)n1ccc3cccc(c31)C1Cc3ccccc3N21,5299.999999999996,1,5.276,Intermediate,457.559,457.1572,3.574,2,5,81.43,4,0.24,33,6,3,1,True,0.1599,1.702,22.3515,11.5308,6.4792,21.9833,False,False,False,False,0.3373,Low (<0.4)
CHEMBL3910976,CC(C)N1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)C[C@@H]1C,5314.414360962078,2,5.275,Intermediate,488.64,488.3012,3.892,2,7,91.21,4,0.5556,36,6,3,1,True,0.1465,1.383,26.5666,10.7953,5.7834,9.4942,False,False,False,False,0.3381,Low (<0.4)
CHEMBL362588,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCCCC1)CC2,5400.000000000003,1,5.268,Intermediate,494.555,494.2066,3.278,1,4,91.95,2,0.2857,37,7,4,0,True,0.1424,1.99,23.0197,10.652,5.7292,18.4389,False,False,False,False,0.3227,Low (<0.4)
CHEMBL256057,Nc1c(S(=O)(=O)[O-])cc(Nc2ccccc2)c2c1C(=O)c1ccccc1C2=O.[Na+],5468.08924579693,2,5.262,Intermediate,416.39,416.0443,-0.304,2,7,129.39,3,0.0,29,4,3,0,True,0.1814,5.566,-1.6759,12.6372,4.0668,,False,True,False,False,0.4544,Moderate (0.4–0.6)
CHEMBL84284,CC(C)(C)OC(=O)NCCNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,5499.999999999999,1,5.26,Intermediate,410.449,410.1754,4.476,4,4,95.25,5,0.2727,30,4,3,0,True,0.1753,0.784,25.5334,12.8152,5.5223,19.2886,False,False,False,False,0.3419,Low (<0.4)
CHEMBL3642654,CN1CCN(c2cc(NCc3cccnc3)n3nccc3n2)CC1,5600.000000000005,1,5.252,Intermediate,323.404,323.1858,1.488,1,6,61.59,4,0.3529,24,4,3,0,True,0.2188,3.764,6.8007,16.2397,8.5274,14.8824,False,False,True,True,0.4998,Moderate (0.4–0.6)
CHEMBL599987,O=C(O)c1cc(O)c(O)c2c1c([N+](=O)[O-])cc1c(O)cccc12,5699.999999999998,1,5.244,Intermediate,315.237,315.0379,2.716,4,6,141.13,2,0.0,23,3,3,0,True,0.228,2.528,11.9123,16.6351,3.7157,,False,False,False,True,0.4379,Moderate (0.4–0.6)
CHEMBL57325,O=C1Nc2cc(-c3ccccc3)ccc2/C1=C/c1[nH]cc2c1CCNC2=O,5699.999999999998,1,5.244,Intermediate,355.397,355.1321,3.46,3,2,73.99,2,0.0909,27,5,3,0,True,0.1942,1.784,17.8167,14.7553,7.0874,57.6898,False,False,False,True,0.3853,Low (<0.4)
CHEMBL3797574,CN(C)C(=O)c1cccc(-c2cnc(N)c(-c3nc4ccccc4[nH]3)c2)c1,5699.999999999998,1,5.244,Intermediate,357.417,357.159,3.576,2,4,87.9,3,0.0952,27,4,4,0,True,0.1942,1.668,18.414,14.6719,5.9659,55.084,False,False,False,True,0.3818,Low (<0.4)
CHEMBL5421310,Cn1cc(CCNc2ccc([N+](=O)[O-])cc2C(=O)O)c2cc(Cl)ccc21,5799.999999999996,1,5.237,Intermediate,373.796,373.0829,4.093,2,4,97.4,6,0.1667,26,3,3,0,True,0.2014,1.144,20.3227,14.0103,5.3768,31.4157,False,False,False,True,0.3741,Low (<0.4)
CHEMBL5556362,CC(=O)Nc1ccc(CNc2nc(OC3CCN(C)CC3)nc3c(C(C)C)cnn23)c(N(C)C)c1,5848.999999999997,1,5.233,Intermediate,480.617,480.2961,3.357,2,8,99.92,8,0.52,35,4,3,0,True,0.1495,1.876,22.4548,10.8881,5.2372,10.0635,False,False,False,False,0.3512,Low (<0.4)
CHEMBL365988,C[C@@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccccc1,5998.954908982056,2,5.222,Intermediate,255.321,255.1372,3.029,2,2,57.78,4,0.3333,19,3,2,1,True,0.2748,2.193,11.0226,20.4527,9.0377,15.6676,False,False,False,True,0.5167,Moderate (0.4–0.6)
CHEMBL2163991,N[C@H]1CC[C@H](Nc2nc3ccnn3c(Nc3ccc(F)c(Cl)c3)c2-c2ccccc2)CC1,5999.999999999995,1,5.222,Intermediate,450.949,450.1735,5.614,3,5,80.27,5,0.25,32,5,4,0,False,0.1632,-0.392,34.3995,11.58,6.5055,20.888,False,False,False,False,0.2912,Low (<0.4)
CHEMBL101679,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3Cl)n2)cc1,5999.999999999995,1,5.222,Intermediate,413.909,413.1619,3.919,3,7,82.54,9,0.2381,29,3,3,1,True,0.1801,1.303,21.7601,12.6163,6.3266,21.932,False,False,False,False,0.3537,Low (<0.4)
CHEMBL323594,Cc1cc(NC(=O)c2ccc(Br)cc2)n[nH]1,5998.954908982056,2,5.222,Intermediate,280.125,279.0007,2.733,2,2,57.78,2,0.0909,16,2,2,0,True,0.3264,2.489,8.3732,18.6417,9.0377,57.4477,True,False,True,True,0.5137,Moderate (0.4–0.6)
CHEMBL5401897,O=C(O)c1ccc([N+](=O)[O-])cc1NCCc1c[nH]c2ccccc12,6099.999999999998,1,5.215,Intermediate,325.324,325.1063,3.429,3,4,108.26,6,0.1176,24,3,3,0,True,0.2173,1.786,15.78,16.0302,4.8171,44.3452,False,False,False,True,0.4155,Moderate (0.4–0.6)
CHEMBL480392,CN1CCN(c2cccc3[nH]c(-c4n[nH]c5cc(-c6cccc(N)c6)ccc45)nc23)CC1,6099.999999999998,1,5.215,Intermediate,423.524,423.2171,4.107,3,5,89.86,3,0.2,32,6,5,0,True,0.163,1.108,25.1963,12.3134,5.8035,26.075,False,False,False,False,0.3264,Low (<0.4)
CHEMBL490241,COc1cc(CN/C=C2\C(=O)NC(=O)c3ccc(Br)cc32)ccn1,6099.999999999998,1,5.215,Intermediate,388.221,387.0219,2.253,2,5,80.32,4,0.1176,24,3,2,0,True,0.2173,2.962,10.3682,13.4331,6.4928,44.3452,False,False,False,False,0.4282,Moderate (0.4–0.6)
CHEMBL5413135,Cc1nc(/N=N/c2cc(S(=O)(=O)[O-])c3cc([N+](=O)[O-])cc(S(=O)(=O)[O-])c3c2)c(COP(=O)([O-])O)c(C=O)c1O.[Na+].[Na+].[Na+].[Na+],6125.3571324454215,2,5.213,Intermediate,695.376,694.9114,-10.814,2,16,302.04,9,0.1111,43,3,3,1,False,0.1212,16.027,-89.2244,7.4967,1.7259,46.9217,False,True,False,False,0.3254,Low (<0.4)
CHEMBL488271,CNC(=N)SCCCn1c(=O)c2c(c1=O)n1c3ccccc3cc1c1cccc3ccn2c31,6299.999999999996,1,5.201,Intermediate,455.543,455.1416,3.889,2,4,83.77,4,0.16,33,6,6,0,True,0.1576,1.312,24.6764,11.4171,6.2087,32.5062,False,False,False,False,0.3122,Low (<0.4)
CHEMBL1809119,CCOc1ccc(-c2c[nH]c(=O)c3cc(-c4ccncc4)sc23)cn1,6309.5700000000015,1,5.2,Intermediate,349.415,349.0885,4.112,1,5,67.87,4,0.1053,25,4,4,0,True,0.208,1.088,19.7692,14.882,7.6617,49.3827,False,False,False,True,0.3776,Low (<0.4)
CHEMBL5598054,N#CC1(CNc2cccc(-c3cc(Nc4cnn(Cc5ccc(C(=O)NO)cc5)c4)ncc3Cl)n2)CCOCC1,6302.999999999997,1,5.2,Intermediate,559.03,558.1895,4.637,4,9,150.01,9,0.25,40,5,4,0,False,0.13,0.563,35.6692,9.3018,3.4664,20.8,False,False,False,False,0.2519,Low (<0.4)
CHEMBL2163606,Cc1c(N[C@H]2CC[C@H](N)CC2)nc2ccnn2c1Nc1ccccc1Cl,6399.9999999999945,1,5.194,Intermediate,370.888,370.1673,4.117,3,5,80.27,4,0.3684,26,4,3,0,True,0.1998,1.077,20.6056,14.0042,6.4707,14.0988,False,False,False,True,0.3893,Low (<0.4)
CHEMBL5597651,COc1cc(F)ccc1-c1cc(Nc2cnn(CCCCCCC(=O)NO)c2)ncc1F,6488.000000000004,1,5.188,Intermediate,445.47,445.1925,4.431,3,6,101.3,11,0.3182,32,3,3,0,True,0.1621,0.757,27.335,11.6461,5.1214,16.3042,False,False,False,False,0.3185,Low (<0.4)
CHEMBL2011945,COc1ccc(F)cc1-c1nc2c(NCCCNC(=O)C3CCC3)c(Br)cnc2[nH]1,6520.000000000003,1,5.186,Intermediate,476.35,475.1019,4.253,3,5,91.93,8,0.381,30,4,3,0,True,0.1729,0.933,24.598,10.887,5.6412,13.6115,False,False,False,False,0.3283,Low (<0.4)
CHEMBL112050,CN1CCC(c2c(O)cc(O)c3c(=O)cc(Sc4ccccc4)oc23)C(O)C1,6589.999999999995,1,5.181,Intermediate,399.468,399.114,3.135,3,7,94.14,3,0.2857,28,4,3,2,True,0.185,2.046,16.9459,12.9697,5.5035,18.1344,False,False,False,False,0.386,Low (<0.4)
CHEMBL3980145,CC1CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)CC(C)N1CCC(C)(C)C,6600.000000000001,2,5.18,Intermediate,530.721,530.3482,4.918,2,7,91.21,5,0.6,39,6,3,2,False,0.1328,0.262,37.0331,9.7603,5.6792,8.6333,False,False,False,False,0.2894,Low (<0.4)
CHEMBL503236,Cl.N[C@@H](CCCN/C=C1\C(=O)Nc2ccc(Br)cc21)C(=O)O,6600.000000000001,1,5.18,Intermediate,390.665,389.0142,1.946,4,4,104.45,6,0.2857,22,2,1,1,True,0.2355,3.234,8.2633,13.2594,4.9593,18.1309,False,False,True,False,0.4649,Moderate (0.4–0.6)
CHEMBL489432,COc1ccc(CN/C=C2\C(=O)NC(=O)c3ccc(F)cc32)cc1O,6600.000000000001,1,5.18,Intermediate,342.326,342.1016,1.941,3,5,87.66,4,0.1111,25,3,2,0,True,0.2072,3.239,9.3678,15.1318,5.9092,46.6247,False,False,True,True,0.4401,Moderate (0.4–0.6)
CHEMBL4107086,CC(C)C[C@@H]1CNC(=O)c2cc3cnc(Nc4ccc(N5CCN(C)CC5)cn4)nc3n21,6619.999999999996,1,5.179,Intermediate,434.548,434.2543,2.652,2,7,91.21,5,0.4783,32,5,3,1,True,0.1618,2.527,16.3906,11.9181,5.6781,10.8279,False,False,False,False,0.3879,Low (<0.4)
CHEMBL245935,CC1CCN(NC(=O)N2CCC(Nc3ncc(Cl)c(-c4c[nH]c5ccccc45)n3)CC2)CC1,6651.999999999997,1,5.177,Intermediate,468.005,467.22,4.511,3,5,89.18,4,0.4583,33,5,3,0,True,0.1569,0.666,28.7508,11.0618,5.8051,11.2961,False,False,False,False,0.3173,Low (<0.4)
CHEMBL4206957,CN1CCN(CCCCOc2c(OCc3ccc(C#N)cc3)cc(O)c3c(=O)cc(-c4ccccc4)oc23)CC1,6699.9999999999945,1,5.174,Intermediate,539.632,539.242,5.023,1,8,99.17,10,0.3125,40,5,4,0,False,0.1294,0.151,38.8176,9.588,5.2173,16.5568,False,False,False,False,0.2543,Low (<0.4)
CHEMBL502651,Nc1ccc(CN/C=C2\C(=O)NC(=O)c3ccc(Br)cc32)cc1O,6699.9999999999945,1,5.174,Intermediate,388.221,387.0219,2.138,4,5,104.45,3,0.0588,24,3,2,0,True,0.2156,3.036,9.9165,13.3275,4.9536,87.9932,False,False,True,False,0.4204,Moderate (0.4–0.6)
CHEMBL4114427,C[C@H](O)CN1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)C[C@H]1C,6776.20837932246,2,5.169,Intermediate,490.612,490.2805,2.474,3,8,111.44,5,0.5385,36,6,3,2,True,0.1436,2.695,17.2284,10.5358,4.6384,9.5989,False,False,False,False,0.3642,Low (<0.4)
CHEMBL540752,Cc1nnc2sc(S)nn12,6799.999999999999,1,5.167,Intermediate,172.238,171.9877,0.783,1,5,43.08,0,0.25,10,2,2,0,True,0.5167,4.384,1.5154,29.9992,11.994,20.668,True,False,True,True,0.5825,Moderate (0.4–0.6)
CHEMBL474724,CCNC(=N)SCCCN1C(=O)C2=C(C1=O)n1ccc3cccc(c31)C1Cc3ccccc3N21,6799.999999999999,1,5.167,Intermediate,471.586,471.1729,3.964,2,5,81.43,5,0.2692,34,6,3,1,True,0.152,1.203,26.0789,10.9566,6.3453,19.1939,False,False,False,False,0.3079,Low (<0.4)
CHEMBL2035184,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2csc(c2)COC/1,6799.999999999999,1,5.167,Intermediate,478.618,478.2039,5.026,1,8,68.74,4,0.3846,34,5,3,0,False,0.152,0.141,33.0658,10.7957,7.5167,13.4347,False,False,False,False,0.2867,Low (<0.4)
CHEMBL489430,COc1ccc(CN/C=C2\C(=O)NC(=O)c3ccccc32)cc1O,6899.999999999999,1,5.161,Intermediate,324.336,324.111,1.801,3,5,87.66,4,0.1111,24,3,2,0,True,0.215,3.36,8.3767,15.9125,5.8875,46.4536,False,False,True,True,0.4549,Moderate (0.4–0.6)
CHEMBL3963064,CN(C)C1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)CC1,6899.999999999999,1,5.161,Intermediate,460.586,460.2699,3.113,2,7,91.21,4,0.52,34,6,3,0,True,0.1518,2.048,20.5072,11.2053,5.6584,9.925,False,False,False,False,0.3602,Low (<0.4)
CHEMBL201511,COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,6899.999999999999,1,5.161,Intermediate,378.384,378.1216,2.761,2,5,89.65,5,0.1429,28,4,3,0,True,0.1843,2.4,14.981,13.6396,5.7568,36.1162,False,False,False,False,0.387,Low (<0.4)
CHEMBL1956071,CCn1c(-c2nonc2N)nc2cncc(C(=O)N3CC[C@H](N)C3)c21,6999.999999999999,1,5.155,Intermediate,342.363,342.1553,0.257,2,8,141.98,3,0.4,25,4,3,1,True,0.2062,4.898,1.2464,15.0571,3.6308,12.8875,False,False,True,True,0.512,Moderate (0.4–0.6)
CHEMBL1933345,Oc1ccc(-c2nc(Nc3cccc(Cl)c3)nc3[nH]cnc23)cc1,6999.999999999999,1,5.155,Intermediate,337.77,337.073,4.123,3,5,86.72,3,0.0,24,4,4,0,True,0.2148,1.032,19.1946,15.2619,5.9444,,False,False,False,True,0.3722,Low (<0.4)
CHEMBL448853,Clc1cncc(Nc2ccccc2)n1,6999.999999999999,1,5.155,Intermediate,205.648,205.0407,2.874,1,3,37.81,2,0.0,14,2,2,0,True,0.3682,2.281,7.8055,25.0671,13.634,,True,False,True,True,0.486,Moderate (0.4–0.6)
CHEMBL101019,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3F)n2)cc1,6999.999999999999,1,5.155,Intermediate,397.454,397.1914,3.404,3,7,82.54,9,0.2381,29,3,3,1,True,0.1778,1.751,19.1451,12.9701,6.2455,21.6506,False,False,False,False,0.3659,Low (<0.4)
CHEMBL103633,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3Br)n2)cc1,6999.999999999999,1,5.155,Intermediate,458.36,457.1113,4.028,3,7,82.54,9,0.2381,29,3,3,1,True,0.1778,1.127,22.6547,11.2466,6.2455,21.6506,False,False,False,False,0.3277,Low (<0.4)
CHEMBL2035185,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(o2)COC/1,6999.999999999999,1,5.155,Intermediate,462.55,462.2267,4.558,1,8,81.88,4,0.3846,34,5,3,0,True,0.1516,0.597,30.066,11.1447,6.2958,13.4035,False,False,False,False,0.304,Low (<0.4)
CHEMBL414949,O=C(Cc1ccccc1)Nc1n[nH]c2ccc(N3CCCCC3=O)cc12,7099.999999999997,1,5.149,Intermediate,348.406,348.1586,3.261,2,3,78.09,4,0.25,26,4,3,0,True,0.198,1.888,16.4697,14.7787,6.5937,20.596,False,False,False,True,0.4038,Moderate (0.4–0.6)
CHEMBL2158866,CCN(CC)S(=O)(=O)c1cc(Nc2nccc(-c3ccnc(-c4ccc(NC(=O)NC)cc4)c3)n2)ccc1Cl,7099.999999999997,1,5.149,Intermediate,566.087,565.1663,5.384,3,7,129.21,9,0.1852,39,4,4,0,False,0.132,-0.235,40.7879,9.0958,3.985,27.8024,False,False,False,False,0.2378,Low (<0.4)
CHEMBL2409175,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1C,7199.999999999996,1,5.143,Intermediate,361.409,361.1651,3.186,3,6,107.14,5,0.2632,27,4,3,0,True,0.1905,1.957,16.7244,14.2304,4.8003,19.5403,False,False,False,True,0.3961,Low (<0.4)
CHEMBL203573,NS(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](O)CC3)nc3ncnn23)cc1,7400.0,1,5.131,Intermediate,403.468,403.1427,1.231,4,8,147.53,5,0.3529,28,4,3,0,True,0.1832,3.9,6.7194,12.7172,3.4779,14.5395,False,False,True,False,0.4322,Moderate (0.4–0.6)
CHEMBL272171,NC(=O)c1c(NC(=O)CN2C(=O)CCC2=O)sc2c1CCC2,7500.000000000001,1,5.125,Intermediate,321.358,321.0783,0.423,2,5,109.57,4,0.4286,22,3,1,0,True,0.233,4.702,1.8155,15.9479,4.6774,11.9575,False,False,True,True,0.5387,Moderate (0.4–0.6)
CHEMBL514499,COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC,7600.000000000003,1,5.119,Intermediate,477.464,477.097,4.801,1,6,88.6,7,0.1818,33,4,4,0,True,0.1551,0.318,30.9542,10.7212,5.7777,28.1573,False,False,False,False,0.2715,Low (<0.4)
CHEMBL3985649,CC(C)N1CCN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)CC1C,7609.999999999996,1,5.119,Intermediate,474.613,474.2856,3.502,2,7,91.21,4,0.5385,35,6,3,1,True,0.1463,1.617,23.9371,10.7856,5.6123,9.506,False,False,False,False,0.3379,Low (<0.4)
CHEMBL487531,CN1CCN(c2ccc(N/C=C3\C(=O)NC(=O)c4ccc(-c5ccc(C=O)cc5)cc43)cc2)CC1,7700.0000000000055,1,5.114,Intermediate,466.541,466.2005,3.641,2,6,81.75,5,0.1786,35,5,3,0,True,0.1461,1.473,24.9213,10.9615,6.2557,28.6338,False,False,False,False,0.3,Low (<0.4)
CHEMBL488270,O=C1C2=C(C(=O)N1CCCSC1=NCCN1)n1ccc3cccc(c31)C1Cc3ccccc3N21,7700.0000000000055,1,5.114,Intermediate,469.57,469.1572,3.379,1,6,69.94,4,0.2692,34,7,3,1,True,0.1504,1.735,22.4668,10.8908,7.312,18.997,False,False,False,False,0.3191,Low (<0.4)
CHEMBL307145,Oc1cccc(O)c1O,7779.460135510683,2,5.109,Intermediate,126.111,126.0317,0.803,3,3,60.69,0,0.0,9,1,1,0,True,0.5677,4.306,1.4145,40.5119,8.4182,,True,False,True,True,0.5798,Moderate (0.4–0.6)
CHEMBL5597436,CN(C)C(=O)c1cc2cnc(Nc3ccc(S(=O)(=O)N(C)C)cc3Cl)cc2[nH]1,7799.999999999996,1,5.108,Intermediate,421.91,421.0975,2.912,2,5,98.4,5,0.2222,28,3,3,0,True,0.1824,2.196,15.9649,12.1068,5.1911,22.9883,False,False,False,False,0.3697,Low (<0.4)
CHEMBL3964783,O=c1c(O)cccc2ccc(O)c(O)c12,7808.328886515992,2,5.107,Intermediate,204.181,204.0423,1.317,3,4,77.76,0,0.0,15,2,2,0,True,0.3405,3.79,3.8678,25.0121,6.5676,,True,False,True,True,0.5636,Moderate (0.4–0.6)
CHEMBL5598262,CN(C)C(=O)c1cc2cnc(Nc3ccc(-c4cnn(C)c4)cc3Cl)cc2[nH]1,7899.999999999996,1,5.102,Intermediate,394.866,394.1309,4.062,2,4,78.84,4,0.15,28,4,4,0,True,0.1822,1.04,22.2942,12.9208,6.4713,34.0133,False,False,False,False,0.338,Low (<0.4)
CHEMBL101473,Cc1cnc(Nc2ccc(OCC(O)CN(C)C)cc2)nc1Nc1ccccc1,8000.0,1,5.097,Intermediate,393.491,393.2165,3.574,3,7,82.54,9,0.2727,29,3,3,1,True,0.1758,1.523,20.3299,12.9533,6.1752,18.6909,False,False,False,False,0.3588,Low (<0.4)
CHEMBL5400738,O=C(O)c1cc(Cl)ccc1NCCc1c[nH]c2ccccc12,8000.0,1,5.097,Intermediate,314.772,314.0822,4.174,3,2,65.12,5,0.1176,22,3,3,0,True,0.2317,0.923,18.0147,16.1927,7.8271,43.3418,False,False,False,True,0.399,Low (<0.4)
CHEMBL86066,CC(C)n1cnc2c(NCc3ccccc3)nc(NCCO)nc21,8000.0,1,5.097,Intermediate,326.404,326.1855,2.424,3,6,87.89,7,0.3529,24,3,3,0,True,0.2124,2.673,11.4124,15.6156,5.7993,14.4432,False,False,False,True,0.4526,Moderate (0.4–0.6)
CHEMBL3654239,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCCNCC4)cn3)nc2n1C1CCCC1,8000.0,1,5.097,Intermediate,448.575,448.2699,3.187,2,7,91.21,5,0.5,33,5,3,0,True,0.1545,1.91,20.6278,11.3626,5.5882,10.194,False,False,False,False,0.3565,Low (<0.4)
CHEMBL5191333,COc1cc(F)ccc1-c1ccnc2[nH]c(C3CCC(NC(C)=O)C3)nc12,8099.999999999999,1,5.092,Intermediate,368.412,368.1649,3.545,2,4,79.9,4,0.35,27,4,3,2,True,0.1886,1.547,18.7964,13.8215,6.373,14.5486,False,False,False,False,0.386,Low (<0.4)
CHEMBL488548,CC(=O)Nc1ccc2c(c1)/C(=C/Nc1ccc(CN3CCCCC3)cc1)C(=O)NC2=O,8099.999999999999,1,5.092,Intermediate,418.497,418.2005,3.354,3,5,90.54,5,0.2917,31,4,2,0,True,0.1643,1.738,20.4139,12.1674,5.624,17.4563,False,False,False,False,0.3487,Low (<0.4)
CHEMBL461140,CN(C)CCOc1ccc(/C=C/c2cc(-c3cc4c(=O)[nH]cnc4[nH]3)ccn2)cc1,8199.999999999998,1,5.086,Intermediate,401.47,401.1852,3.424,2,5,86.9,7,0.1739,30,4,4,0,True,0.1695,1.662,20.2006,12.6684,5.8527,29.2467,False,False,False,False,0.3443,Low (<0.4)
CHEMBL2334965,Nc1nccc(-n2ccc3ccc(Br)cc32)n1,8199.999999999998,1,5.086,Intermediate,289.136,288.0011,2.765,1,3,56.73,1,0.0,17,3,3,0,True,0.2992,2.321,9.2413,17.5903,8.9653,,False,False,True,True,0.4859,Moderate (0.4–0.6)
CHEMBL3658034,CN(C)C1CCN(c2ccc(Nc3ncc4cc(C#N)n(C5CCCC5)c4n3)nc2)CC1,8300.000000000007,1,5.081,Intermediate,430.56,430.2593,4.087,1,7,85.9,5,0.5,32,5,3,0,True,0.1588,0.994,25.7368,11.8009,5.915,10.162,False,False,False,False,0.3389,Low (<0.4)
CHEMBL477877,O=C1NC(=O)c2ccc(I)cc2/C1=C/NCc1ccc(-c2ccco2)c(O)c1,8400.000000000002,1,5.076,Intermediate,486.265,486.0077,3.658,3,5,91.57,4,0.0476,28,4,3,0,True,0.1813,1.418,20.1765,10.4388,5.5433,106.6387,False,False,False,False,0.3057,Low (<0.4)
CHEMBL365355,C[C@@H](C(=O)Nc1cc(C2CC2)[nH]n1)c1ccc(N2CCN(C)C2=O)cc1,8495.89901069922,2,5.071,Intermediate,353.426,353.1852,2.901,2,3,81.33,5,0.4211,26,4,2,1,True,0.195,2.17,14.8769,14.3481,6.2351,12.0423,False,False,False,True,0.4199,Moderate (0.4–0.6)
CHEMBL2035056,COCCOc1ccc2cc1CN(C)C/C=C/COCc1ccc(o1)-c1ccnc(n1)N2,8600.0,1,5.066,Intermediate,436.512,436.2111,4.024,1,8,81.88,4,0.3333,32,4,3,0,True,0.1583,1.042,25.4201,11.6056,6.1871,15.1995,False,False,False,False,0.3203,Low (<0.4)
CHEMBL308848,Cc1nc2ccccn2c1-c1ccnc(Nc2ccccc2Cl)n1,8800.000000000007,1,5.056,Intermediate,335.798,335.0938,4.497,1,4,55.11,3,0.0556,24,4,4,0,True,0.2107,0.559,21.3431,15.0567,9.1744,90.9353,False,False,False,True,0.3472,Low (<0.4)
CHEMBL5597702,COc1cc(F)ccc1-c1cc(Nc2cnn(CCCCCC(=O)NO)c2)ncc1F,8853.000000000002,1,5.053,Intermediate,431.443,431.1769,4.041,3,6,101.3,10,0.2857,31,3,3,0,True,0.163,1.012,24.7914,11.7119,4.9882,17.6864,False,False,False,False,0.3195,Low (<0.4)
CHEMBL5427192,O=C(O)c1cc(OC(F)F)ccc1NCCc1c[nH]c2ccccc12,8900.000000000002,1,5.051,Intermediate,346.333,346.1129,4.122,3,3,74.35,7,0.1667,25,3,3,0,True,0.202,0.929,20.4059,14.5842,6.7935,30.2999,False,False,False,True,0.366,Low (<0.4)
CHEMBL3109954,CCOc1ccccc1Nc1cc2[nH]c(-c3cn[nH]c3)cc2cn1,8900.000000000002,1,5.051,Intermediate,319.368,319.1433,4.095,3,4,78.62,5,0.1111,24,4,4,0,True,0.2105,0.956,19.4537,15.8156,6.4246,45.4635,False,False,False,True,0.3772,Low (<0.4)
CHEMBL5598550,N#CC1(CNc2cccc(-c3cc(Nc4cnn(CCCCCCC(=O)NO)c4)ncc3Cl)n2)CCOCC1,8970.0,1,5.047,Intermediate,553.067,552.2364,4.925,4,9,150.01,13,0.4444,39,4,3,0,False,0.1294,0.122,38.0603,9.1255,3.3644,11.3569,False,False,False,False,0.2487,Low (<0.4)
CHEMBL3919835,C[C@@H]1CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCCC3)CNC5=O)nc2)C[C@H](C)N1C,8967.898304508131,2,5.047,Intermediate,474.613,474.2856,3.502,2,7,91.21,3,0.5385,35,6,3,2,True,0.1442,1.545,24.2857,10.6339,5.5334,9.3723,False,False,False,False,0.3296,Low (<0.4)
CHEMBL233765,N=C1NC(=O)/C(=C/c2ccc(-c3ccc(C(N)=O)cc3)o2)S1,9300.000000000007,1,5.032,Intermediate,313.338,313.0521,2.184,3,5,109.18,3,0.0,22,3,2,0,True,0.2287,2.848,9.5496,16.0593,4.6089,,False,False,True,True,0.4362,Moderate (0.4–0.6)
CHEMBL3971523,C[C@@H]1CN(c2ccc(Nc3ncc4cc5n(c4n3)C3(CCCC3)CNC5=O)nc2)C[C@H](C)N1,9349.999999999996,1,5.029,Intermediate,446.559,446.2543,2.769,3,7,100.0,3,0.5,33,6,3,2,True,0.1524,2.26,18.1693,11.2617,5.029,10.058,False,False,False,False,0.3612,Low (<0.4)
CHEMBL5596321,COC1CCN(C(=O)c2ccc(Nc3cc4[nH]c(C(=O)N(C)C)cc4cn3)c(Cl)c2)CC1,9399.999999999995,1,5.027,Intermediate,455.946,455.1724,3.913,2,5,90.56,5,0.3478,32,4,3,0,True,0.1571,1.114,24.9077,11.0254,5.551,14.4537,False,False,False,False,0.3139,Low (<0.4)
